benefit_id,source_file,category,provider_or_retailer,item_or_event_name,target_platform,target_game,channel_type,benefit_type,benefit_value,benefit_unit,min_spend_krw,max_benefit_krw,min_prev_month_spend_krw,condition_type,is_first_purchase,requires_pre_app,payment_method_restriction,stacking_layer,user_segment,spend_exclusion_type,disbursement_type,is_first_come_first_served,is_tiered_limit,payment_route_type,is_probabilistic,denomination_list,start_date,end_date,source_url,condition_raw_text,content_hash,crawled_at,updated_at,is_active
BNF_STORE_GALAXYSTORE_e256079a,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,에보니 – 왕의 귀환,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_053567d9,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,퍼즐 오브 Z,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_ee2dc633,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,좀비 웨이브스,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_d42491c6,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,천년 어게인,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_54505880,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,I9: 인페르노 나인 - 1주년,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_a1a83412,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,I9: 인페르노 나인(19) - 세로형 RPG,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_334eee38,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,아케론:종말의 서곡,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_899fc2b4,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 10% 할인 쿠폰 3종",GALAXY_STORE,삼국지 전략판,IN_APP,DISCOUNT,10.0,PERCENT,100,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,"이벤트 참여 절차 완료 후, 대상 게임 24종에서 1회 100원 이상 결제하면 쿠폰함에 쿠폰 패키지 3종 전원 지급 (10% 할인 쿠폰(금액 한도 없음) 3개)",,,,
BNF_STORE_GALAXYSTORE_a66eb1a7,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 누적 결제 20만 원 달성 15% 할인 쿠폰",GALAXY_STORE,ALL,IN_APP,DISCOUNT,15.0,PERCENT,200000,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,TRUE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,대상 게임 24종에서 누적 결제 금액 별 혜택 구간에 따른 추가 혜택 지급: 20만 원 달성 시 15% 할인 쿠폰(금액 제한 없음),,,,
BNF_STORE_GALAXYSTORE_6c8d5aa9,store_galaxystore,DISCOUNT_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 누적 결제 30만 원 달성 15% 할인 쿠폰",GALAXY_STORE,ALL,IN_APP,DISCOUNT,15.0,PERCENT,300000,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,COUPON_ISSUE,FALSE,TRUE,DIRECT_PAY,FALSE,,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,대상 게임 24종에서 누적 결제 금액 별 혜택 구간에 따른 추가 혜택 지급: 30만 원 달성 시 15% 할인 쿠폰(금액 제한 없음),,,,
BNF_STORE_GALAXYSTORE_23aa16d6,store_galaxystore,REWARD_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 누적 결제 50만 원 달성 기프트카드 1만 원권",GALAXY_STORE,ALL,IN_APP,REWARD,10000.0,KRW,500000,10000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,POINT_REWARD,TRUE,TRUE,DIRECT_PAY,FALSE,10000,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,대상 게임 24종에서 누적 결제 금액 별 혜택 구간에 따른 추가 혜택 지급: 50만 원 달성 시 갤럭시 스토어 기프트카드 1만 원권 (선착순 500명),,,,
BNF_STORE_GALAXYSTORE_ffe751bc,store_galaxystore,REWARD_STORE,GALAXY_STORE,"럭키 7월, 행운 가득 혜택을 잡아라 - 누적 결제 100만 원 달성 기프트카드 1만 원권 + 1만 삼성전자 포인트",GALAXY_STORE,ALL,IN_APP,REWARD,20000.0,KRW,1000000,20000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,POINT_REWARD,TRUE,TRUE,DIRECT_PAY,FALSE,20000,2026-07-06,2026-07-22,https://r1.community.samsung.com/t5/galaxy-store/%EB%9F%AD%ED%82%A4-7%EC%9B%94-%ED%96%89%EC%9A%B4-%EA%B0%80%EB%93%9D-%ED%98%9C%ED%83%9D%EC%9D%84-%EC%9E%A1%EC%95%84%EB%9D%BC/m-p/38635387,대상 게임 24종에서 누적 결제 금액 별 혜택 구간에 따른 추가 혜택 지급: 100만 원 달성 시 갤럭시 스토어 기프트카드 1만 원권 + 1만 삼성전자 포인트 (선착순 300명),,,,
BNF_STORE_GALAXYSTORE_916acb07,store_galaxystore,REWARD_STORE,GALAXY_STORE,퍼즐 오브 Z 무제한 30% 페이백,GALAXY_STORE,퍼즐 오브 Z,IN_APP,REWARD,30.0,PERCENT,0,,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,POINT_REWARD,FALSE,FALSE,DIRECT_PAY,FALSE,,2026-08-14,2026-08-16,https://r1.community.samsung.com/t5/galaxy-store/%ED%8D%BC%EC%A6%90-%EC%98%A4%EB%B8%8C-z-%EB%AC%B4%EC%A0%9C%ED%95%9C-30-%ED%8E%98%EC%9D%B4%EB%B0%B1/m-p/39075623,"이벤트 기간: 8/14(목) 11:00 ~ 8/16(일) 23:59
대상 게임: 퍼즐 오브 Z
참여 대상: 삼성 계정 로그인 및 이벤트 참여 완료 후 대상 게임에서 유료 결제를 진행한 유저
이벤트 혜택: 신용카드/삼성페이/카카오페이/네이버페이/토스페이/페이코/기프트카드/퀵계좌이체로 결제한 경우, 최종 결제금액의 30%를 결제일로부터 7일(168시간) 뒤 삼성전자 멤버십 포인트로 적립",,,,
BNF_STORE_GALAXYSTORE_2aafeeb6,store_galaxystore,REWARD_STORE,GALAXY_STORE,검은사막 모바일 30% 페이백,GALAXY_STORE,검은사막 모바일,IN_APP,REWARD,30.0,PERCENT,0,300000,,GENERAL,FALSE,TRUE,NONE,STORE_COUPON,ALL_USERS,NONE,POINT_REWARD,TRUE,FALSE,DIRECT_PAY,FALSE,,2026-08-14,2026-08-16,https://r1.community.samsung.com/t5/galaxy-store/%EA%B2%80%EC%9D%80%EC%82%AC%EB%A7%89-%EB%AA%A8%EB%B0%94%EC%9D%BC-30-%ED%8E%98%EC%9D%B4%EB%B0%B1/m-p/39075548,"이벤트 기간: 8/14(금) 11:00 ~ 8/16(일) 23:59. 삼성 계정 로그인 및 이벤트 참여 완료 후 신용카드/삼성페이/카카오페이/네이버페이/토스페이/페이코/기프트카드/퀵계좌이체로 유료 결제 시 결제 금액의 30%를 삼성전자 멤버십 포인트로 적립 (계정당 최대 30만 포인트, 총 5,000만 포인트 달성 시 조기 종료).",,,,
